custid,dropperc,mins,consecmonths,income,churn_Y,prob
859788,0.024330900243308997,411,21,70.6,0,0.00021604904951711215
95415,0.0193661971830986,568,28,59.5,0,0.0075586574772616676
157591,0.0110132158590308,454,11,59.3,0,0.00011282082522848401
357572,0.0163339382940109,551,19,48.2,0,8.601206359800311e-05
338252,0.0100401606425703,498,43,78.3,0,0.00035081355378217355
172694,0.0286458333333333,384,24,87.3,1,0.13769155055527985
206874,0.0401069518716578,374,13,73.5,0,0.00010911539049136357
468601,0.00654664484451719,611,23,60.7,0,9.13881178355562e-05
736383,0.0284810126582278,316,18,49.9,0,1.7742798936348262e-05
472970,0.0235934664246824,551,26,58.1,0,0.03231208959624343
57027,0.0311614730878187,353,45,28.9,0,0.07055278338335604
943190,0.0352941176470588,425,26,74.2,1,0.8719973661199462
504466,0.0108303249097473,554,27,13.4,0,0.00011937133506460907
698206,0.0173010380622837,578,39,74.4,0,0.02200837278668418
918211,0.0237154150197628,506,33,77.9,0,0.18669457357358576
18590,0.0075414781297134205,663,28,41.0,0,0.00039000896146070967
321490,0.0187319884726225,694,20,64.9,0,0.00015093819272057093
825513,0.0164271047227926,487,22,43.9,0,6.909303093387903e-05
28880,0.0342105263157895,380,27,64.4,0,0.3629664640510403
310113,0.009790209790209793,715,36,87.9,0,0.002371638979241533
662186,0.0220385674931129,363,24,59.8,0,0.007701770552619385
150050,0.016548463356974,423,40,74.1,0,0.001881311803725585
155852,0.0172043010752688,465,32,62.3,0,0.002076082129994553
424818,0.0183066361556064,437,19,65.2,0,9.673460267413804e-05
942139,0.0134680134680135,594,15,104.3,0,7.604086613521488e-05
828976,0.0153452685421995,391,25,70.9,0,0.0017904031069495053
163633,0.0152565880721221,721,26,56.0,0,0.0018568983243085321
263861,0.0154373927958834,583,26,88.1,0,0.0040248546106910746
802301,0.0285714285714286,420,23,63.6,0,0.00026952221061323086
576906,0.00977198697068404,614,23,56.4,0,6.465098582953561e-05
767167,0.0149253731343284,603,23,62.4,0,0.00013913654369099507
591309,0.0127041742286751,551,33,80.2,0,0.0006700074770690466
504680,0.0134228187919463,596,37,92.2,0,0.00271274428634245
644651,0.0233644859813084,428,28,46.3,0,0.006656932520980942
142432,0.00910746812386157,549,36,27.0,0,8.214854716643015e-05
727048,0.0296442687747036,506,28,82.1,1,0.6384787817116527
394036,0.0214132762312634,467,26,69.9,0,0.012102421161325268
37487,0.0275689223057644,399,11,59.4,0,0.00020529668596161002
899675,0.0211946050096339,519,36,68.1,0,0.036898088273905824
502820,0.0292792792792793,444,20,50.6,0,0.0001756413110883521
919244,0.0205831903945112,583,17,88.7,0,0.0013328030727887297
863054,0.0153846153846154,520,2,102.3,0,0.00011484724115063758
600264,0.0317460317460317,378,13,49.5,0,4.722161813129964e-05
334566,0.0289156626506024,415,31,93.0,0,0.2618884243377345
997554,0.033195020746887995,241,29,79.7,0,0.08783676454233892
30933,0.0162037037037037,432,24,93.7,0,0.00436548906983976
786353,0.0218253968253968,504,24,85.3,0,0.035239718617375765
825622,0.0291479820627803,446,33,47.1,0,0.15544993713880237
252799,0.0259067357512953,386,7,69.0,0,0.0002311269957136922
374524,0.0186170212765957,376,38,47.5,0,0.0003782237911206564
726304,0.03,300,15,86.8,0,2.3921557382036834e-05
905484,0.0204460966542751,538,30,44.6,0,0.005900688232217383
171624,0.0127186009538951,629,38,58.6,0,0.001143892641613002
625062,0.0305810397553517,327,27,89.3,0,0.11586129267111887
106704,0.00882352941176471,680,27,92.7,0,0.000980447192275968
845761,0.0262626262626263,495,25,83.4,1,0.3747444452345449
259182,0.0238095238095238,462,39,36.3,0,0.010415303155434413
286645,0.0175824175824176,455,23,94.5,0,0.0001444680688800383
298839,0.0247349823321555,283,30,58.7,0,0.004444242779218667
868458,0.0149532710280374,535,25,57.3,0,0.0015729658638141445
423373,0.0170731707317073,410,29,98.8,0,0.002552738734153753
950019,0.0137254901960784,510,32,112.6,0,0.00046395507746192956
593436,0.007507507507507509,666,22,60.7,0,9.914011697103743e-05
481651,0.0143540669856459,627,28,81.3,0,0.003632925862767236
218163,0.0299539170506912,434,23,72.3,0,0.00010649989270114669
887710,0.0307328605200946,423,29,110.6,0,0.6929355312328092
421520,0.0225409836065574,488,26,85.5,0,0.027274913802163334
595578,0.0239130434782609,460,24,56.0,0,0.008512097726702233
768992,0.0156695156695157,702,23,55.7,0,0.00018768325237030072
393202,0.0187265917602996,534,22,59.8,0,0.00012945159615000384
973553,0.0337423312883436,326,20,70.0,0,2.292041552527888e-05
719207,0.0183908045977011,435,13,97.9,0,0.0001444680688800383
283631,0.018018018018018004,444,24,74.4,0,0.003026546852019461
969582,0.0285714285714286,490,18,92.2,0,0.00026929108011248355
140251,0.0192644483362522,571,25,69.5,0,0.005991252519140108
982675,0.0216110019646365,509,14,79.1,0,0.0006803974791000624
952997,0.0170940170940171,585,37,60.7,0,0.009582825612184893
44391,0.0162866449511401,614,36,94.2,0,0.01385213359750501
89714,0.027355623100304004,329,10,76.2,0,3.5016852361002815e-05
388143,0.0136363636363636,660,30,89.6,0,0.0012394430199278042
204220,0.0188284518828452,478,40,42.6,0,0.00038816440326930665
625373,0.0183946488294314,598,20,89.2,0,0.00023296209513887437
844907,0.0177935943060498,562,29,81.1,0,0.004043206154818164
824312,0.0152963671128107,523,26,56.6,0,0.0015729658638141445
244299,0.0183150183150183,546,35,38.4,0,0.0008803441006800072
449874,0.0229885057471264,435,16,74.6,0,0.0001929765472416997
859816,0.0169491525423729,472,33,82.2,0,0.002641289459876444
385664,0.0213178294573643,516,29,71.7,0,0.026141206466686315
87367,0.0249480249480249,481,13,74.0,0,0.0005317973944475213
899989,0.0320855614973262,374,14,110.8,0,0.00012393021178712813
769635,0.0205479452054795,584,26,66.1,0,0.042560052000815245
94708,0.0135922330097087,515,28,62.6,0,0.0004945181777007287
757146,0.0147492625368732,678,17,93.2,0,0.00024364011577278228
129185,0.0247933884297521,363,33,62.3,0,0.01763563616354908
441598,0.0191082802547771,628,27,59.7,0,0.0034787531747390125
662872,0.018058690744921002,443,32,70.9,0,0.002076082129994553
422940,0.0273972602739726,365,12,67.4,0,0.00011507718732472254
603829,0.0161001788908766,559,40,55.2,0,0.0009715268008926012
957839,0.0155440414507772,579,30,50.0,0,0.004000078465948714
35191,0.019723865877712,507,35,53.6,0,0.0030808984668591662
875716,0.0142857142857143,420,31,57.7,0,0.002318054083596931
211150,0.0255102040816327,392,31,62.3,0,0.03906312871321068
676855,0.013840830449826999,578,31,91.4,0,0.01987642834967852
440062,0.0184162062615101,543,26,48.9,0,0.0007791694640406967
94845,0.0180995475113122,442,21,62.9,0,9.673460267413804e-05
55630,0.0158982511923688,629,23,23.7,0,0.00012368496413707719
660981,0.0307692307692308,325,26,72.8,0,0.09874021591297281
87300,0.019271948608137,467,24,93.7,0,0.015340308464278312
670186,0.0182841068917018,711,34,39.8,0,0.002054284663308855
566092,0.042483660130719005,306,23,68.0,0,3.781512022600587e-05
997574,0.0182481751824818,548,26,42.9,0,0.0007956661330384613
690945,0.0134907251264755,593,24,57.1,0,0.0006973303559454915
677050,0.015625,576,16,88.3,0,0.0001693990024383377
820411,0.0170575692963753,469,28,85.6,0,0.0021728266101700457
405406,0.0271186440677966,295,21,94.9,0,9.566395399219355e-05
801051,0.0240295748613678,541,31,44.8,0,0.02274256002656226
498225,0.0186335403726708,483,21,49.8,0,6.71124118018334e-05
452653,0.0217391304347826,552,27,52.6,0,0.008987791572691476
421687,0.00736648250460405,543,36,50.6,0,0.00013787619628316354
963886,0.0212201591511936,377,29,74.9,0,0.0070723253664221305
905409,0.0294840294840295,407,25,60.3,1,0.41886824475841283
762578,0.0185185185185185,540,31,56.8,0,0.0015729658638141445
70599,0.016260162601626,615,28,41.4,0,0.0017119383906454232
251532,0.0177619893428064,563,39,64.8,0,0.0029532885083386026
208805,0.0187110187110187,481,20,89.7,0,0.00016586953728150487
483934,0.0180032733224223,611,20,51.8,0,0.00017300905496418865
598583,0.0111317254174397,539,26,64.8,0,0.0004945181777007287
827300,0.0152284263959391,591,22,62.0,0,0.00013913654369099507
487737,0.0199600798403194,501,23,85.7,0,0.00024232102540425776
241254,0.0200364298724954,549,26,63.7,0,0.009139375848975475
933463,0.007393715341959329,541,37,78.6,0,0.000590393299249517
489269,0.0138613861386139,505,29,77.0,0,0.004346459769549895
298941,0.0203442879499218,639,32,65.3,0,0.027244058932655243
21043,0.0206185567010309,485,20,41.2,0,0.00014905307763635818
985893,0.018000000000000002,500,25,47.3,0,0.0007122905869578856
758831,0.0292134831460674,445,28,32.1,0,0.11785882493777734
565998,0.0272727272727273,330,20,41.6,0,3.2082760162234065e-05
766132,0.0252631578947368,475,29,32.0,0,0.03220479732817102
620669,0.0254901960784314,510,14,34.5,0,0.0014038814400095395
91420,0.026525198938992,377,32,65.0,1,0.02891362952277385
451796,0.0277777777777778,396,27,84.9,0,0.19448500422374906
918341,0.0253807106598985,394,34,85.1,0,0.04925718711056856
729075,0.0244648318042813,327,13,70.3,0,4.209451611060817e-05
501900,0.011844331641286001,591,22,75.8,0,8.386664253657923e-05
444058,0.0153172866520788,457,23,78.5,0,0.00011094750658351994
827065,0.033195020746887995,241,18,52.6,0,3.7494329679136892e-06
160064,0.013986013986014,572,48,105.2,0,0.008756893799226107
299600,0.017156862745098,408,18,43.9,0,5.872636229934072e-05
747221,0.0214592274678112,466,20,95.8,0,0.0003563495435804843
207219,0.0161550888529887,619,41,53.2,0,0.003964150680220034
406732,0.0145228215767635,482,19,89.1,0,0.00021010689813482787
983218,0.0191972076788831,573,36,70.3,0,0.005871626394824924
805005,0.0163934426229508,549,32,68.7,0,0.0026023014547368922
334362,0.0166051660516605,542,28,103.0,0,0.0029619648300999437
326808,0.016260162601626,492,22,61.7,0,9.745210253952845e-05
890254,0.0168918918918919,592,23,90.2,0,0.00024364011577278228
156978,0.0191570881226054,522,31,55.8,0,0.0009275065998844638
717720,0.0130151843817787,461,13,72.4,0,0.000103535566069774
635898,0.0448717948717949,312,31,53.6,1,0.9814966163663461
89661,0.015929203539823,565,26,78.1,0,0.0027846971340033016
822995,0.0217864923747277,459,21,60.2,0,0.00023507465551839233
532858,0.0176056338028169,568,35,49.4,0,0.001100308683914575
327344,0.0149253731343284,536,33,64.3,0,0.002774799473432075
50847,0.00903225806451613,775,21,105.7,0,7.604086613521488e-05
733098,0.0223713646532438,447,33,94.0,0,0.025179511756877326
492346,0.0239852398523985,542,30,43.6,0,0.02274256002656226
219971,0.0176056338028169,568,40,70.0,0,0.0029532885083386026
782424,0.0271604938271605,405,35,69.0,0,0.06351102382985283
245985,0.0202247191011236,445,32,50.4,0,0.0027561408034563876
886442,0.0182186234817814,494,31,73.0,0,0.002610841257953078
408542,0.018796992481203,532,37,68.3,0,0.002497386114036706
671870,0.037542662116041,293,30,118.1,1,0.6687207193463504
246642,0.0185497470489039,593,27,81.5,0,0.004634507604543678
649983,0.0190174326465927,631,28,66.1,0,0.0031933332583689413
338679,0.0164319248826291,426,32,44.6,0,0.0006793801083783272
626489,0.0255220417633411,431,28,64.5,0,0.11783965635524529
960204,0.022075055187638,453,28,83.2,0,0.01944673060966619
365886,0.0141342756183746,566,31,28.3,0,0.0012144439366945888
639690,0.0208816705336427,431,37,90.4,0,0.03164886377991233
834453,0.037542662116041,293,12,17.9,0,1.6777693348204055e-05
486089,0.0176470588235294,510,29,77.9,0,0.00347978872545338
213327,0.0298507462686567,402,34,66.1,0,0.4123549662332323
82296,0.0146520146520147,546,35,82.4,0,0.004055145991773545
348520,0.0246212121212121,528,16,77.8,0,0.0010848994691680448
567559,0.0144927536231884,552,21,86.8,0,0.0001693990024383377
447358,0.0214592274678112,466,29,112.3,0,0.03738147868028933
341247,0.0203252032520325,492,28,36.6,0,0.0020984546422230725
291016,0.0126126126126126,555,13,103.0,0,8.791814281821035e-05
938954,0.0196463654223969,509,10,59.9,0,0.00023963755841385117
767683,0.0277227722772277,505,14,107.7,0,0.0005338351138279991
564640,0.0339506172839506,324,41,57.9,1,0.5373208966821874
639071,0.0212765957446809,423,19,40.1,0,0.00013906434717949739
867123,0.0173160173160173,693,24,72.5,0,0.005045639748820309
830380,0.01931330472103,466,20,78.9,0,0.0001874583122004319
409212,0.0241545893719807,414,43,65.7,0,0.05916687758739338
885123,0.0175438596491228,342,33,35.9,0,0.0001440453075639643
206029,0.0291970802919708,274,18,70.5,0,3.3134805975650333e-05
79259,0.0153172866520788,457,36,83.1,0,0.00168252444573998
156384,0.0177304964539007,564,15,98.6,0,0.00022650446483427623
135679,0.032258064516129,310,29,44.3,0,0.020209338408461074
180204,0.0350877192982456,285,30,64.1,0,0.2672938534552039
266291,0.0421455938697318,261,13,56.0,0,8.835132902945503e-05
651062,0.0203665987780041,491,10,45.4,0,0.00015345155570484445
724404,0.021671826625387004,323,24,80.3,0,0.00417020887977324
423096,0.0186480186480186,429,40,107.1,0,0.003349209421359774
549453,0.013136288998358,609,43,28.2,0,0.0005794313406121602
132353,0.0169491525423729,708,37,74.5,0,0.009540507104862749
404090,0.012924071082391,619,24,93.4,0,0.0014300309216693056
906554,0.0125,480,32,74.2,0,0.0007148865004593784
980019,0.0175438596491228,399,24,78.5,0,0.0039718841051635525
212835,0.0117056856187291,598,19,73.6,0,8.386664253657923e-05
192332,0.0245098039215686,408,15,55.8,0,0.0001355054564815367
19404,0.0147058823529412,612,29,51.3,0,0.0017119383906454232
442544,0.0208333333333333,480,9,106.0,0,0.0006756731614879949
525468,0.0225872689938398,487,30,63.0,0,0.01802341029375721
943451,0.0175438596491228,684,19,38.9,0,0.00018768325237030072
513413,0.0165745856353591,543,37,56.9,0,0.0011500012639137276
169164,0.0228070175438597,570,35,67.0,0,0.07956329882462115
966606,0.0147058823529412,544,13,44.9,0,8.422752192307299e-05
133069,0.0278551532033426,359,52,34.5,0,0.04458481561362196
328020,0.009575923392612859,731,35,91.6,0,0.0012553774942444713
193105,0.026865671641791003,335,24,92.4,0,0.010892713479643296
333763,0.0218855218855219,594,44,85.2,0,0.17584534105744398
165596,0.0174603174603175,630,22,74.2,0,0.00013913654369099507
164690,0.021021021021021,333,11,96.2,0,8.225749662838553e-05
6004,0.0119225037257824,671,29,54.0,0,0.00039000896146070967
510533,0.0174050632911392,632,17,61.5,0,0.00013913654369099507
37631,0.0143415906127771,767,19,84.4,0,0.00017529897985685668
949432,0.0206185567010309,388,27,61.1,0,0.008736417315377032
459121,0.0349854227405248,343,29,75.7,0,0.27134551516311217
258594,0.0300925925925926,432,26,68.3,0,0.46126025569145285
323830,0.0210526315789474,475,36,69.9,0,0.01385265167267531
155032,0.0159489633173844,627,32,60.9,0,0.0031933332583689413
659416,0.0181818181818182,440,19,100.4,0,0.00022366543620024322
912995,0.0308788598574822,421,25,72.6,1,0.522172919102371
585550,0.0198237885462555,454,32,77.4,0,0.005542175831429757
554691,0.0146750524109015,477,22,85.8,0,0.00017709330294288345
708328,0.0170132325141777,529,42,100.0,0,0.004500700929177752
26347,0.0214424951267057,513,19,99.3,0,0.001259112526362646
368129,0.0174216027874564,574,26,56.2,0,0.001332031273420759
192927,0.0196936542669584,457,46,84.5,0,0.006546390730640283
152003,0.0190023752969121,421,28,94.0,0,0.004091598965383883
523658,0.0155038759689922,516,27,74.9,0,0.002548443069872552
12959,0.0147679324894515,474,32,85.1,0,0.0021728266101700457
361103,0.0169172932330827,532,35,49.2,0,0.0008620933050143542
343486,0.00862068965517241,696,33,81.1,0,0.0007683737685311257
15730,0.0157618213660245,571,28,100.6,0,0.0024333251230547978
344393,0.023109243697479,476,20,45.2,0,0.00012583607923832051
758475,0.0189873417721519,474,28,64.4,0,0.002076082129994553
56374,0.0182421227197347,603,35,69.9,0,0.004086247852926536
389305,0.0214477211796247,373,22,50.5,0,8.990781249445005e-05
16934,0.0138339920948617,506,22,101.0,0,0.0005046897707930517
59213,0.021978021978022,364,17,63.4,0,0.00014335233786771053
168149,0.0200729927007299,548,20,88.8,0,0.00045817799016005767
255830,0.0263157894736842,418,29,106.7,1,0.17979844779189608
923417,0.0230414746543779,434,0,69.2,0,0.0001929765472416997
865015,0.0224032586558045,491,37,46.4,0,0.003879296809046296
827831,0.0359897172236504,389,28,63.8,1,0.8103295549914387
216224,0.0145161290322581,620,34,78.0,0,0.004085229919710245
532631,0.0174418604651163,516,34,81.9,0,0.005065744920154878
37619,0.0204460966542751,538,33,91.5,0,0.0589756222550478
54653,0.0186625194401244,643,35,69.6,0,0.00443136215162821
419100,0.0334128878281623,419,5,71.1,0,2.7667333010427964e-05
241987,0.017825311942959,561,26,110.5,0,0.0031160047362752442
204961,0.0304709141274238,361,24,85.0,0,0.15792640799163873
849840,0.0199004975124378,603,15,72.1,0,0.0002575639676459674
70567,0.017208413001911997,523,17,49.7,0,8.422752192307299e-05
737863,0.0128571428571429,700,35,117.2,0,0.000582772798539147
666871,0.0195035460992908,564,9,30.9,0,0.000142303182087176
679962,0.0170940170940171,468,32,64.8,0,0.002076082129994553
435091,0.0227790432801822,439,32,103.5,0,0.08555902985725089
54333,0.0154738878143133,517,29,85.3,0,0.002780012560060243
789136,0.018000000000000002,500,23,85.9,0,0.00013829659566624516
22325,0.0197368421052632,456,29,72.9,0,0.005542175831429757
79262,0.0196078431372549,510,25,89.9,0,0.025281421250716026
85201,0.0152439024390244,656,23,32.2,0,0.00013417617636099526
585552,0.0108359133126935,646,21,30.5,0,4.4316759017064865e-05
711654,0.0309278350515464,388,39,77.3,1,0.49508833143679915
224452,0.0222222222222222,495,28,65.7,0,0.0250633123593695
712050,0.0143112701252236,559,21,78.7,0,0.0001528458002795096
165601,0.0225409836065574,488,24,63.2,0,0.01802341029375721
308793,0.0134907251264755,593,19,78.7,0,0.00010566561245028715
10398,0.0166051660516605,542,10,103.0,0,0.00014283166368325183
442299,0.0240700218818381,457,27,101.3,0,0.08920570697753728
997050,0.0137221269296741,583,17,48.2,0,5.7144272822914624e-05
231830,0.0222672064777328,494,16,71.6,0,0.0004525945056468112
106896,0.0271739130434783,368,43,41.1,0,0.025342577407147942
170064,0.0216962524654832,507,27,66.1,0,0.026141206466686315
11376,0.0276008492569002,471,24,43.1,0,0.14795324989977202
138932,0.0221774193548387,496,23,67.2,0,0.0004038257243496457
721799,0.0232974910394265,558,31,51.4,0,0.023432106631463227
984620,0.0115440115440115,693,22,82.7,0,0.00010566561245028715
183130,0.0227743271221532,483,20,53.9,0,0.0001768614926317573
730431,0.0197628458498024,506,25,66.4,0,0.008951437510969284
149538,0.0165289256198347,484,36,109.0,0,0.0025833336704909715
536774,0.0353697749196141,311,35,86.4,1,0.37838096729504106
678239,0.0237659963436929,547,37,67.8,0,0.19625221579157406
816452,0.0173076923076923,520,39,35.3,0,0.0004442223421377137
830424,0.017274472168906003,521,15,71.2,0,0.00011879777165098521
697624,0.0176600441501104,453,20,69.3,0,9.673460267413804e-05
958102,0.0166389351081531,601,22,62.5,0,0.00013913654369099507
884122,0.0280112044817927,357,22,93.8,0,8.03419379108858e-05
394488,0.0305882352941176,425,22,91.5,0,0.00018090119615805494
710480,0.0274841437632135,473,21,57.6,0,0.0002972338900374696
983166,0.0170068027210884,588,28,76.7,0,0.0031933332583689413
688260,0.0180360721442886,499,35,30.1,0,0.0005635168394719197
890711,0.0229445506692161,523,20,17.2,0,0.00022060293461150773
655920,0.0151515151515152,726,22,107.6,0,0.00012615406487375466
805228,0.0213675213675214,468,24,74.7,0,0.012102421161325268
208852,0.0185676392572944,377,30,37.2,0,0.00039653033811633227
704926,0.0161054172767204,683,22,85.5,0,0.00015698122419012208
832139,0.0404040404040404,198,33,77.3,0,0.16809077662793473
260110,0.0319634703196347,438,17,9.9,0,9.563756973074783e-05
279696,0.010016694490818,599,16,61.8,0,8.386664253657923e-05
380763,0.0233393177737881,557,26,60.7,0,0.055720401387949155
804308,0.0212355212355212,518,29,24.8,0,0.004562707516330443
455477,0.0183028286189684,601,11,65.1,0,0.00013913654369099507
412061,0.028169014084507005,355,12,78.6,0,3.4931531920168314e-05
870025,0.0142630744849445,631,19,39.7,0,0.00017300905496418865
932540,0.00822368421052632,608,23,63.3,0,8.386664253657923e-05
980943,0.02710027100271,369,26,86.8,0,0.03132304453351727
403993,0.0214007782101167,514,34,115.2,0,0.10201421675884033
336043,0.0246085011185682,447,40,87.5,0,0.11962021479359677
463508,0.0153609831029186,651,22,78.2,0,0.00013970210593514828
317385,0.0196850393700787,508,24,96.6,0,0.023252125523511056
214641,0.011441647597254,437,21,75.1,0,0.000103535566069774
43068,0.012216404886562,573,16,59.3,0,7.968180913510351e-05
336577,0.0154185022026432,454,15,39.0,0,6.858431296097943e-05
252927,0.0172413793103448,464,32,32.9,0,0.0004536949936622145
860565,0.0201207243460765,497,29,74.6,0,0.013279810974500705
194540,0.0223463687150838,537,17,48.5,0,0.00030818470759507165
474361,0.0142095914742451,563,25,43.6,0,0.0016980110216854257
442772,0.0178890876565295,559,42,63.8,0,0.0029532885083386026
454607,0.0248447204968944,483,39,123.3,0,0.12033515738702136
935204,0.0177705977382876,619,29,43.1,0,0.0017119383906454232
210473,0.0182926829268293,492,23,96.5,0,0.00015336973898070003
962729,0.0209205020920502,478,35,78.8,0,0.03261406161532239
847329,0.0284090909090909,352,22,70.0,0,3.0902502027836535e-05
869904,0.0147275405007364,679,1,67.5,0,0.00015093819272057093
489068,0.03125,320,29,84.3,0,0.10867197597006054
686936,0.0421686746987952,166,31,56.1,0,0.17689377937190562
70249,0.0181086519114688,497,12,98.9,0,0.00010498350438834773
285982,0.022271714922048998,449,13,76.9,0,0.00021572996291947978
175368,0.0233009708737864,515,12,57.4,0,0.0002918112708824838
797283,0.0201207243460765,497,21,88.8,0,0.0005842091724465339
339377,0.0145833333333333,480,19,55.4,0,0.00013811317426923385
846547,0.0178571428571429,504,31,76.3,0,0.0023300552926851263
85519,0.0141752577319588,776,34,70.1,0,0.007547792240392714
44483,0.0289532293986637,449,8,37.0,0,0.00016894566136427985
243444,0.0167865707434053,417,30,88.7,0,0.003225731450902257
319917,0.0173913043478261,690,41,37.0,0,0.0028550364575994453
331024,0.0282828282828283,495,26,72.8,1,0.3879060040116133
206218,0.0241228070175439,456,15,87.9,0,0.00034956568703157023
505896,0.0232558139534884,430,30,89.0,0,0.06825055341084975
801946,0.0205479452054795,584,24,75.5,0,0.042560052000815245
430876,0.0191570881226054,522,39,85.7,0,0.0034762883883702436
689883,0.0228310502283105,438,24,81.5,0,0.034510548590225155
619569,0.0134128166915052,671,34,72.5,0,0.0008612035591442063
560425,0.015,400,35,72.7,0,0.0024650284210171306
814377,0.015358361774744,586,28,74.6,0,0.0031933332583689413
895327,0.0187265917602996,534,24,82.4,0,0.005767451529934432
190293,0.0208768267223382,479,27,77.8,0,0.023947985579049563
919818,0.0169230769230769,650,19,46.7,0,0.00018768325237030072
254991,0.0139211136890951,431,27,86.5,0,0.010096527098911331
541058,0.0276595744680851,470,30,64.4,1,0.30504872172910236
573334,0.027906976744186004,430,33,50.9,1,0.20562475852032447
652712,0.0145161290322581,620,13,35.0,0,0.00012368496413707719
899384,0.0177619893428064,563,22,67.0,0,0.00012131466974769487
146659,0.0127041742286751,551,17,106.7,0,7.916742374668693e-05
182918,0.0384615384615385,260,31,63.2,0,0.4471911065474097
719460,0.0128440366972477,545,30,48.6,0,0.00016697548925612802
317342,0.029940119760479,334,40,74.2,0,0.22653316945041796
783288,0.013645224171540002,513,28,65.7,0,0.0004945181777007287
499024,0.0180032733224223,611,20,49.6,0,0.00017300905496418865
859027,0.012012012012012,666,34,75.4,0,0.0008612035591442063
485163,0.0270758122743682,554,19,65.5,0,0.0023100138370572443
738213,0.0222772277227723,404,31,67.3,0,0.010516912049289813
264176,0.0198675496688742,302,43,68.0,0,0.0023975276216396226
250864,0.0165631469979296,483,23,68.7,0,9.465861991274047e-05
510860,0.0136986301369863,657,12,93.7,0,0.00014686383853018177
413969,0.0176817288801572,509,31,48.9,0,0.0007791694640406967
40717,0.0208768267223382,479,29,113.8,0,0.037669862686919554
417124,0.0165289256198347,484,37,40.1,0,0.0003350627704056999
670172,0.0257879656160458,349,32,65.2,0,0.016767004945310613
882090,0.0180360721442886,499,12,72.7,0,0.00010859477762453745
745201,0.0199203187250996,502,2,67.4,0,0.00018791850107831672
997225,0.0263157894736842,456,31,62.4,0,0.11223725285073162
658534,0.0114942528735632,522,21,77.1,0,7.160656344614418e-05
545231,0.0233100233100233,429,22,58.5,0,0.0001456119784399015
830714,0.0223713646532438,447,17,46.0,0,0.00014067423239777965
917240,0.0257425742574257,505,32,94.2,1,0.4035335481244142
321887,0.0126582278481013,553,24,72.5,0,0.0007367155522248112
36786,0.0185185185185185,540,18,28.4,0,6.02131160567651e-05
643751,0.0195121951219512,410,40,81.5,0,0.006074147792478909
724971,0.0176991150442478,452,31,22.1,0,0.0004536949936622145
567514,0.024,375,26,63.7,0,0.013053222108279569
179036,0.0159362549800797,502,17,31.5,0,5.5041411577768154e-05
858705,0.0189328743545611,581,23,105.2,0,0.00037718307101701005
839567,0.0235042735042735,468,29,66.8,0,0.025533812702432993
347294,0.0158013544018059,443,13,78.1,0,9.712782624477317e-05
277979,0.0189655172413793,580,36,51.9,0,0.0034235227280820344
988059,0.0156794425087108,574,23,63.9,0,0.00012131466974769487
429652,0.00998573466476462,701,26,65.5,0,0.0006725400450418382
904263,0.0172413793103448,348,22,47.9,0,2.0182033696004453e-05
987054,0.0170777988614801,527,19,60.9,0,0.00011879777165098521
190253,0.0125786163522013,636,28,52.5,0,0.00035952142029432654
794211,0.0168067226890756,595,18,81.3,0,0.00017529897985685668
718505,0.0148514851485149,606,25,116.7,0,0.0023455729977651823
795531,0.0252918287937743,514,22,26.4,0,0.0014038814400095395
910157,0.021505376344086002,465,42,69.1,0,0.016013738716912158
84253,0.00916030534351145,655,12,80.6,0,0.00010566561245028715
45069,0.0176125244618395,511,24,82.8,0,0.005767451529934432
740386,0.0202429149797571,494,18,26.7,0,0.00015680184944405013
42049,0.0135922330097087,515,20,62.7,0,7.160656344614418e-05
204094,0.0161870503597122,556,9,71.1,0,0.00012131466974769487
928289,0.0190217391304348,368,23,63.3,0,0.00011958858457516296
698980,0.0283018867924528,424,24,45.7,0,0.11987140290166381
132908,0.0235849056603774,424,12,55.6,0,0.00014809678099109679
639162,0.0247933884297521,484,30,54.1,0,0.014180586212790398
718625,0.0238805970149254,335,38,115.1,0,0.03598753366884673
377397,0.02,450,18,78.4,0,0.00021566558532518305
629168,0.0176470588235294,510,37,58.7,0,0.0008510898263692046
564374,0.022000000000000002,500,25,92.3,0,0.04651147747127397
264362,0.0140845070422535,639,18,64.1,0,0.00025786772893207963
419369,0.0167173252279635,658,21,81.2,0,0.00017529897985685668
587686,0.0230125523012552,478,17,73.8,0,0.0001929765472416997
49371,0.0350877192982456,399,33,68.3,1,0.8106521070439173
1939,0.0171990171990172,407,27,80.9,0,0.002725354738555851
552637,0.0224719101123595,356,36,75.6,0,0.007689694598766602
96992,0.0260521042084168,499,28,70.1,1,0.3013787264173877
42153,0.015929203539823,565,37,80.6,0,0.003105555098524144
52552,0.0233918128654971,513,34,78.3,1,0.1575467739491083
808507,0.018058690744921002,443,26,85.4,0,0.0026317650993221233
995065,0.018348623853211003,436,17,58.3,0,5.9651009927690846e-05
681417,0.0246636771300448,446,26,39.7,0,0.007159441260709014
304743,0.0161764705882353,680,42,71.6,0,0.010542167543832552
92754,0.0141093474426808,567,32,19.6,0,0.0012144439366945888
717007,0.0245535714285714,448,22,46.8,0,0.00017204538402135325
407683,0.0193548387096774,620,22,73.9,0,0.0001951840440213723
658075,0.032,375,14,74.9,0,6.498674644369427e-05
557327,0.0204081632653061,490,22,44.2,0,0.00015345155570484445
157007,0.0152091254752852,526,27,39.6,0,0.0007791694640406967
